the_geom,the_geom_webmercator,facname,addressnum,streetname,address,city,zipcode,boro,borocode,bin,bbl,cd,nta,council,schooldist,policeprct,censtract,factype,facsubgrp,facgroup,facdomain,servarea,opname,opabbrev,optype,overagency,overabbrev,overlevel,capacity,captype,latitude,longitude,xcoord,ycoord,datasource,uid
0101000020E6100000F9FD6B320F7652C051109C6A1A574440,0101000020110F00007812C3F9AF5B5FC154F4AC0AF4F05241,CORPORAL RUOFF SQUARE,,,,OZONE PARK,11417,QUEENS,4,0,0,410,QN56,32,27,106,005400,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.680501922,-73.8446789431,1027330.12447,187239.81129,dpr_parksproperties,cd948208cf868750c6ff4ba3a3b5f3ab
0101000020E61000008A4C52A82A8052C06E9D6E767D5B4440,0101000020110F00009870A909DB6C5FC1BD390717DEF55241,THOMAS PAINE PARK,,,474 PEARL STREET,NEW YORK,10007,MANHATTAN,1,0,1001680001,101,MN24,1,02,5,003100,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7147745718,-74.0026050551,983527.828253,199688.170737,dpr_parksproperties,cdf6a26e44af79736585948a171818af
0101000020E61000003FEC7EA53C7452C02A4D303182564440,0101000020110F00007BD41F7E97585FC1F898769149F05241,CATHOLIC WAR VETERANS SQUARE,,,,SOUTH OZONE PARK,11420,QUEENS,4,0,0,410,QN55,28,27,106,016800,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.675856404,-73.8162029518,1035231.81655,185562.607485,dpr_parksproperties,cea6e6186c13e1d265f52625692f20cc
0101000020E6100000FED8F42CBC8152C0C585FCB49B4E4440,0101000020110F00003177800E856F5FC1B1FD22BF71E75241,PARK,222,DAHLGREN PLACE,222 DAHLGREN PLACE,BROOKLYN,11228,BROOKLYN,3,0,3061410043,310,BK31,43,20,68,016400,PARKWAY,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6141350364,-74.0271117769,976722.741927,163023.504626,dpr_parksproperties,c985f0136b660f55fbd51e6718294e8a
0101000020E6100000CB44BE71BC7F52C0075B31BAA7594440,0101000020110F00009E8D5CD41F6C5FC16EE708CFCFF35241,BROOKLYN HEIGHTS PROMENADE,68,COLUMBIA HEIGHTS,68 COLUMBIA HEIGHTS,BROOKLYN,11201,BROOKLYN,3,3395700,3002080025,302,BK09,33,13,84,000100,PARKWAY,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7004393858,-73.9958781724,985392.896225,194465.447163,dpr_parksproperties,c9ef5e8eb0e023f6cd24747d93bda0d0
0101000020E6100000F49DC941187B52C0C05D874DDC694440,0101000020110F0000C95CE4923D645FC1AC8553B5FB055341,LOU GEHRIG PLAZA,,,,BRONX,10451,BRONX,2,0,0,204,BX63,8,09,44,019500,PEDESTRIAN PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Transportation,NYCDOT,Public,NYC Department of Transportation,NYCDOT,City,0,,40.8270438914,-73.9233569571,1005461.14559,240600.901106,dot_pedplazas,c9f60d6e02104bb3fefd77647c3d76e9
0101000020E610000015EBE14AD37E52C0637D3C276E584440,0101000020110F00008FEC38CC936A5FC1B864DB8C70F25241,UNIVERSITY PLACE,343,FLATBUSH AVENUE EXTENSION,343 FLATBUSH AVENUE EXTENSION,BROOKLYN,11201,BROOKLYN,3,0,3020840026,302,BK68,35,13,88,003100,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6908698638,-73.9816477108,989339.434811,190979.493874,dpr_parksproperties,caf4dff201fe348cf23e7ca4fe376eb1
0101000020E6100000E240348A628852C0EC73B6AC45484440,0101000020110F0000DBC791B1D07A5FC16D0160AC5BE05241,AMUNDSEN CIRCLE,,,,STATEN ISLAND,10306,STATEN ISLAND,5,0,0,503,SI25,50,31,122,013204,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.5646345251,-74.1310158752,947848.061222,145015.275788,dpr_parksproperties,cb90454d3e43100007fc95d9bd88167a
0101000020E610000050212EAB287F52C03582FCD889604440,0101000020110F00006CE757D1246B5FC1F1A792A286FB5241,BROADWAY BOULEVARD PLAZA,,,,NEW YORK,10018,MANHATTAN,1,0,0,105,MN17,4,02,14,011300,PEDESTRIAN PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Transportation,NYCDOT,Public,NYC Department of Transportation,NYCDOT,City,0,,40.75421504,-73.9868586644,987890.877176,214057.835075,dot_pedplazas,cc45e6561dac003a873bbc08d9f2eabf
0101000020E6100000DD34CF489A7652C04C384F4267604440,0101000020110F00003B56CB3A9C5C5FC17CEC1CDB5FFB5241,GRAND CENTRAL PARKWAY EXTENSION,,,,CORONA,11368,QUEENS,4,4044993,4017860017,403,QN25,21,24,115,039900,PARKWAY,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7531594849,-73.8531681751,1024931.16656,213707.084248,dpr_parksproperties,cce4595171483862ec786a7be9682830
0101000020E6100000BB16131F5C7B52C0735F1837C4674440,0101000020110F0000F0122BD9B0645FC1684CC514A2035341,GRAHAM TRIANGLE,,,,BRONX,10451,BRONX,2,0,0,201,BX39,8,07,40,005100,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8106837918,-73.9274990725,1004319.73884,234639.352744,dpr_parksproperties,cf00016a3cc96410939b1392f4c13f89
0101000020E6100000792A38B2557A52C06D98058991594440,0101000020110F0000A2B6B917F3625FC1DC17B1F2B6F35241,WYCKOFF PLAZA,,,,BROOKLYN,11385,BROOKLYN,3,0,0,304,BK77,37,32,83,043900,PEDESTRIAN PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Transportation,NYCDOT,Public,NYC Department of Transportation,NYCDOT,City,0,,40.6997621397,-73.911481896,1008794.45656,194231.080603,dot_pedplazas,cff12e506a65b3ea2edd8aae1801a263
0101000020E6100000834E8728DE8052C0D89F35AFE6594440,0101000020110F00007E131CF00B6E5FC14BC1815616F45241,WATER/WHITEHALL PLAZA,,,,NEW YORK,10004,MANHATTAN,1,0,0,101,MN25,1,02,1,000900,PEDESTRIAN PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Transportation,NYCDOT,Public,NYC Department of Transportation,NYCDOT,City,0,,40.7023606843,-74.0135609181,980489.95057,195165.697611,dot_pedplazas,d0e63b1120f6cafdba74525a8a7c8cea
0101000020E610000054CEF535957252C0A4186221F8594440,0101000020110F0000D6E19A3EC8555FC114C3EFE129F45241,ASHMEAD PARK,,,,JAMAICA,11433,QUEENS,4,0,4102180071,412,QN61,27,29,103,044400,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7028931007,-73.7903584823,1042376.99551,195428.937836,dpr_parksproperties,d262f648f0f30ff958124cf3e2fa1875
0101000020E6100000912B09A5B27652C0F97E0E707D6A4440,0101000020110F0000D803A79BC55C5FC184FB5F92B0065341,CHIEF DENNIS L. DEVLIN PARK,,,,BRONX,10462,BRONX,2,0,2038030100,209,BX59,18,08,43,009200,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8319613399,-73.8546550128,1024471.58709,242416.597544,dpr_parksproperties,d34856870021c64d6f0ca84a41919dac
0101000020E61000003966EEB0837552C05E0FCD1CFA494440,0101000020110F0000CAEECD02C35A5FC11895BEA643E25241,FLIGHT 587 MEMORIAL PARK,,,11528 OCEAN PROMENADE,ROCKAWAY PARK,11694,QUEENS,4,0,0,414,QN10,32,27,100,093402,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.5779535631,-73.8361641745,1029761.67075,149883.067972,dpr_parksproperties,d3aba527dd77c490c2639c7c6d02c14e
0101000020E61000000B964629187B52C0FF8F86714D6B4440,0101000020110F00004D9741693D645FC1BF5F89109A075341,MARTIN LUTHER KING TRIANGLE,,,,BRONX,10452,BRONX,2,0,2025170100,204,BX26,16,09,44,021100,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8383091703,-73.9233511145,1005459.17116,244705.257947,dpr_parksproperties,d4fffb83069c589bfea003ad1f305368
0101000020E61000002E2261D3667852C0A0165C84D06D4440,0101000020110F0000F0226181AA5F5FC13A4C6B136C0A5341,SERGEANT JOHNSON TRIANGLE,,,,BRONX,10458,BRONX,2,0,0,206,BX06,15,10,48,039700,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8579342237,-73.8812774001,1017091.50433,251868.38452,dpr_parksproperties,d574aef7667254716b0b123b6b1d6559
0101000020E6100000F2CD231C7E7D52C0214B98DFCD4D4440,0101000020110F000044EAC84350685FC1E7100C788BE65241,SGT. JOYCE KILMER TRIANGLE,,,,BROOKLYN,11229,BROOKLYN,3,0,0,315,BK25,48,21,61,055400,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6078534956,-73.9608235664,995127.887886,160736.2435,dpr_parksproperties,d705d87eacf9feb1bdadf27eca851947
0101000020E6100000C37737CCD07B52C0E07E723B65674440,0101000020110F0000916CE90877655FC116005E8037035341,HARLEM RIVER PARK,,,,NEW YORK,10037,MANHATTAN,1,0,1017790020,111,MN34,9,05,25,024200,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8077851403,-73.9346204321,1002349.18952,233581.719922,dpr_parksproperties,d7e3d4b5ef5f1201c32c01fbe43ffc47
0101000020E61000007BCC74BF2D7852C04E26F906EB6F4440,0101000020110F0000BBBA8E8D495F5FC1AB8565DAC80C5341,WHALEN PLAYGROUND,293,EAST 205 STREET,293 EAST 205 STREET,BRONX,10467,BRONX,2,0,2033410070,207,BX43,11,10,52,042300,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8743682548,-73.8777936468,1018046.83981,257857.263014,dpr_parksproperties,d89aebd9829c33b78f2d727b8ba4d4f3
0101000020E610000058136370998052C07A337D19CC5B4440,0101000020110F0000A7461636976D5FC144D0423436F65241,DUANE PARK,,,,NEW YORK,10013,MANHATTAN,1,0,1001410039,101,MN24,1,02,1,003900,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7171743819,-74.0093666239,981653.483837,200562.622817,dpr_parksproperties,d8f5ffeec1cf75c904d2c614432e5772
0101000020E610000054BF7871627852C01DA70AD6C1614440,0101000020110F00008FCAB40FA35F5FC16C0E3D73E4FC5241,O'SULLIVAN PLAZA,,,,EAST ELMHURST,11369,QUEENS,4,0,0,403,QN28,22,30,115,032900,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.763736179,-73.8810099109,1017212.11727,217548.811624,dpr_parksproperties,d5b2a6b4def16e013fa62623a8b153b8
0101000020E6100000DDBA2F74027D52C082102C889E674440,0101000020110F00006763F6387E675FC12F9CE3CB77035341,HANCOCK PARK,,,,NEW YORK,10027,MANHATTAN,1,0,1019500021,110,MN11,9,05,28,025700,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8095337875,-73.9532762094,997184.324743,234215.509359,dpr_parksproperties,d6328f22cb5c9325dda37f459c4420a6
0101000020E6100000A16BA278927B52C030976D3C6F6B4440,0101000020110F0000EDF4BF2A0D655FC15DF8FAFFBF075341,HARLEM RIVER PARK,,,,BRONX,10452,BRONX,2,0,2025390506,204,BX26,16,09,44,019300,PARKWAY,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8393404387,-73.9308163263,1003393.20942,245079.267887,dpr_parksproperties,d6be1da7559a7e8c3b1eaeb42ef6a54f
0101000020E61000009E3327908B7D52C0721548E5DB534440,0101000020110F0000C7B5C91D67685FC18040771952ED5241,PARKSIDE & OCEAN PLAZA,,,,BROOKLYN,11225,BROOKLYN,3,0,0,309,BK60,40,17,71,079802,PEDESTRIAN PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Transportation,NYCDOT,Public,NYC Department of Transportation,NYCDOT,City,0,,40.6551564291,-73.9616446859,994892.346567,177969.867707,dot_pedplazas,d9f58af5df11c98c4343bf2299beba8d
0101000020E6100000205F2E922E8052C0E5AFFFE8945E4440,0101000020110F0000A3DB6BAFE16C5FC113D4211155F95241,JACKSON SQUARE,,,,NEW YORK,10014,MANHATTAN,1,0,1006160054,102,MN23,3,02,6,007700,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7389276393,-74.002843918,983461.896518,208487.884897,dpr_parksproperties,da347f79a16f1d0b1ce83f90218188a4
0101000020E61000005BC4312EC67552C026D101732B554440,0101000020110F0000DFF921F3335B5FC10DED91C7C9EE5241,PARK,,,,HOWARD BEACH,11414,QUEENS,4,0,4115880075,410,QN57,32,27,106,088400,STRIP,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6653967188,-73.8402223669,1028576.24496,181738.787372,dpr_parksproperties,db12a59d1315c1e1b44212405dd5bb2e
0101000020E61000007EF02BE0187E52C093CF05D091614440,0101000020110F0000E84C652657695FC1CB3BD099AEFC5241,PARK AVENUE MALLS,,,,NEW YORK,10022,MANHATTAN,1,0,0,105,MN19,4,02,18,011203,MALL,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7622706142,-73.9702697308,992485.933542,216993.868291,dpr_parksproperties,d7a176b0b2fc6135dfd32d4eaa05986a
0101000020E6100000C472CB389D8952C05EB5A03F0A494440,0101000020110F0000042D7136E77C5FC1F95DFC7237E15241,RICHMOND PARKWAY,,,,STATEN ISLAND,10306,STATEN ISLAND,5,0,5044440035,503,SI24,51,31,121,027900,PARKWAY,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.5706334835,-74.1502225464,942515.361141,147209.406813,dpr_parksproperties,dba1ec4ce728004386b44f4bb194b31b
0101000020E6100000DCC4D1EF097C52C0D9B5E1544C6C4440,0101000020110F0000FCF45D17D8655FC1855DFD36B8085341,PLAZA DE LAS AMERICAS,,,,NEW YORK,10033,MANHATTAN,1,0,0,112,MN36,10,06,33,026300,PEDESTRIAN PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Transportation,NYCDOT,Public,NYC Department of Transportation,NYCDOT,City,0,,40.8460877397,-73.9381079284,1001373.87738,247536.052801,dot_pedplazas,dc7e8a1c9707226977145ab14a808579
0101000020E6100000986AF1013D7A52C020C478B4E56B4440,0101000020110F0000F99B1928C9625FC186393AFF44085341,MOUNT EDEN MALLS,,,,BRONX,10457,BRONX,2,0,0,204,BX41,16,09,44,022703,MALL,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8429558246,-73.9099750331,1009158.66588,246401.728254,dpr_parksproperties,d8cba7dd1ad31d7388259078d4267ed5
0101000020E61000006BF019A6EF7A52C027994053576C4440,0101000020110F0000EAD9C598F8635FC141B4BC8EC4085341,FEATHERBED TRIANGLE,,,,BRONX,10452,BRONX,2,0,0,205,BX36,14,09,46,021502,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8464232388,-73.920878434,1006140.70516,247662.12464,dpr_parksproperties,dd141a43f96c6ccab115a2514709cc8d
0101000020E61000000956030CA07852C0C611418E096C4440,0101000020110F000086C48EB30B605FC1A4C6DE3E6D085341,CROTONA PARKWAY MALLS,,,,BRONX,10460,BRONX,2,0,0,206,BX17,17,12,48,036300,MALL,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8440499023,-73.8847699074,1016132.04837,246808.512067,dpr_parksproperties,d7d897b7d67a19a7176bea4564ad44b8
0101000020E6100000087E0111538052C0F04BAE32C35A4440,0101000020110F0000BD3226AD1F6D5FC1266CB8630DF55241,DELURY SQUARE,60,GOLD STREET,60 GOLD STREET,NEW YORK,10038,MANHATTAN,1,0,1000940002,101,MN25,1,02,1,001501,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7090902246,-74.0050714208,982843.98397,197617.220748,dpr_parksproperties,d994d68a6ffeb1c0a045f15e3a5876ca
0101000020E6100000085FCE08238052C065B0A313785D4440,0101000020110F00005B12D116CE6C5FC1CBDEFED015F85241,FATHER DEMO SQUARE,,,,NEW YORK,10014,MANHATTAN,1,0,0,102,MN23,3,02,6,006700,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7302352104,-74.0021397777,983656.949749,205320.954378,dpr_parksproperties,da8dee0cb9f0fd0046323aa0e8969160
0101000020E61000000FEF95F9B27952C005A393DDD95C4440,0101000020110F0000DDC0BDB1DE615FC14EB4958164F75241,HULL TRIANGLE,,,,MASPETH,11378,QUEENS,4,0,4027070001,405,QN30,30,24,104,051700,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7254069901,-73.9015501796,1011537.83861,203577.210708,dpr_parksproperties,e09c97f33e2db841d550e6868598bb1c
0101000020E6100000CD585F31167F52C0EA1993A458594440,0101000020110F000078F9496F056B5FC1B9EC223777F35241,PARK,,,,BROOKLYN,11201,BROOKLYN,3,0,0,302,BK38,33,13,84,001300,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6980259197,-73.9857309866,988206.641,193586.445118,dpr_parksproperties,e03d56a84cd0221a17efb2b864a1efc5
0101000020E6100000E7422E63826F52C0D591CFD4DE614440,0101000020110F0000FA66F3BE8F505FC1F5509FF604FD5241,ALAMEDA MALLS,,,,LITTLE NECK,11362,QUEENS,4,4524406,4081800026,411,QN45,19,26,111,150701,MALL,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7646210472,-73.7423345834,1055626.32447,217953.786848,dpr_parksproperties,e05376db6c848be5f6978d5dad6a8b16
0101000020E61000002962AC31CB7C52C0F43C8024AE5B4440,0101000020110F0000B3BBAF5B20675FC182F7EAA214F65241,FATHER GIORGIO TRIANGLE,,,,BROOKLYN,11211,BROOKLYN,3,0,0,301,BK90,34,14,94,050100,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7162601684,-73.949903411,998137.434962,200233.379189,dpr_parksproperties,dc97867ae487d31705c2d74a81c2e21b
0101000020E6100000FC6E64DA897752C0166C2516E06A4440,0101000020110F00003B2B4329335E5FC150B9264E1F075341,ST. LAWRENCE TRIANGLE,,,,BRONX,10472,BRONX,2,0,2038980001,209,BX08,18,12,43,007600,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.8349718631,-73.8677902968,1020834.98307,243507.682433,dpr_parksproperties,e14d3dbe718b278267a8e6868e8f47b7
0101000020E61000008AF9DDCA1D8052C0CF619C65B05B4440,0101000020110F0000C8EE652FC56C5FC17068952917F65241,COLLECT POND PARK,93,CENTRE STREET,93 CENTRE STREET,NEW YORK,10013,MANHATTAN,1,1001832,1001690001,101,MN24,1,02,5,003100,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.7163289638,-74.0018198339,983745.518534,200254.47762,dpr_parksproperties,e15c901856137d5bad1c0642af958312
0101000020E6100000D9054C38ED7652C08BD1835EF7574440,0101000020110F00009EC69C1A295D5FC148941281EBF15241,LT. CLINTON L .WHITING SQUARE,,,,WOODHAVEN,11421,QUEENS,4,0,0,409,QN53,32,27,102,000800,TRIANGLE/PLAZA,"STREETSCAPES, PLAZAS, AND MALLS",PARKS AND PLAZAS,"PARKS, GARDENS, AND HISTORICAL SITES",Local,NYC Department of Parks and Recreation,NYCDPR,Public,NYC Department of Parks and Recreation,NYCDPR,City,0,,40.6872448661,-73.8582301538,1023567.56411,189690.084425,dpr_parksproperties,e3205bd2ec3eeaae2ff47e8154a14059
